Date Time,Day,Hour,Minutes,Seconds,Wind speed
2019-06-25 23:00:00,175,23,0,0,1.1
2019-06-26 00:00:00,176,0,0,0,0.8
2019-06-26 01:00:00,176,1,0,0,1.2
2019-06-26 02:00:00,176,2,0,0,0.7
2019-06-26 03:00:00,176,3,0,0,1.4
2019-06-26 04:00:00,176,4,0,0,0.6
2019-06-26 05:00:00,176,5,0,0,0.6
2019-06-26 06:00:00,176,6,0,0,0.5
2019-06-26 07:00:00,176,7,0,0,0.7
2019-06-26 08:00:00,176,8,0,0,1.3
2019-06-26 09:00:00,176,9,0,0,2.1
2019-06-26 10:00:00,176,10,0,0,1.5
2019-06-26 11:00:00,176,11,0,0,1.3
2019-06-26 12:00:00,176,12,0,0,4.6
2019-06-26 13:00:00,176,13,0,0,3.8
2019-06-26 14:00:00,176,14,0,0,3.2
2019-06-26 15:00:00,176,15,0,0,3.3
2019-06-26 16:00:00,176,16,0,0,2.8
2019-06-26 17:00:00,176,17,0,0,4.0
2019-06-26 18:00:00,176,18,0,0,4.3
2019-06-26 19:00:00,176,19,0,0,3.1
2019-06-26 20:00:00,176,20,0,0,1.1
2019-06-26 21:00:00,176,21,0,0,0.8
2019-06-26 22:00:00,176,22,0,0,1.2
2019-06-26 23:00:00,176,23,0,0,0.8
2019-06-27 00:00:00,177,0,0,0,1.4
2019-06-27 01:00:00,177,1,0,0,1.5
2019-06-27 02:00:00,177,2,0,0,0.8
2019-06-27 03:00:00,177,3,0,0,1.0
2019-06-27 04:00:00,177,4,0,0,0.7
2019-06-27 05:00:00,177,5,0,0,0.8
2019-06-27 06:00:00,177,6,0,0,0.8
2019-06-27 07:00:00,177,7,0,0,1.3
2019-06-27 08:00:00,177,8,0,0,0.8
2019-06-27 09:00:00,177,9,0,0,1.3
2019-06-27 10:00:00,177,10,0,0,1.7
2019-06-27 11:00:00,177,11,0,0,0.3
2019-06-27 12:00:00,177,12,0,0,1.7
2019-06-27 13:00:00,177,13,0,0,1.8
2019-06-27 14:00:00,177,14,0,0,2.0
2019-06-27 15:00:00,177,15,0,0,1.4
2019-06-27 16:00:00,177,16,0,0,1.2
2019-06-27 17:00:00,177,17,0,0,1.5
2019-06-27 18:00:00,177,18,0,0,1.4
2019-06-27 19:00:00,177,19,0,0,0.9
2019-06-27 20:00:00,177,20,0,0,0.9
2019-06-27 21:00:00,177,21,0,0,1.1
2019-06-27 22:00:00,177,22,0,0,1.0
2019-06-27 23:00:00,177,23,0,0,0.6
2019-06-28 00:00:00,178,0,0,0,1.2
2019-06-28 01:00:00,178,1,0,0,0.8
2019-06-28 02:00:00,178,2,0,0,0.7
2019-06-28 03:00:00,178,3,0,0,1.0
2019-06-28 04:00:00,178,4,0,0,0.6
2019-06-28 05:00:00,178,5,0,0,0.5
2019-06-28 06:00:00,178,6,0,0,0.9
2019-06-28 07:00:00,178,7,0,0,0.6
2019-06-28 08:00:00,178,8,0,0,0.7
2019-06-28 09:00:00,178,9,0,0,0.6
2019-06-28 10:00:00,178,10,0,0,0.5
2019-06-28 11:00:00,178,11,0,0,0.7
2019-06-28 12:00:00,178,12,0,0,0.3
2019-06-28 13:00:00,178,13,0,0,0.9
2019-06-28 14:00:00,178,14,0,0,1.6
2019-06-28 15:00:00,178,15,0,0,1.7
2019-06-28 16:00:00,178,16,0,0,1.8
2019-06-28 17:00:00,178,17,0,0,1.8
2019-06-28 18:00:00,178,18,0,0,1.4
2019-06-28 19:00:00,178,19,0,0,1.5
2019-06-28 20:00:00,178,20,0,0,0.5
2019-06-28 21:00:00,178,21,0,0,0.2
2019-06-28 22:00:00,178,22,0,0,0.5
2019-06-28 23:00:00,178,23,0,0,0.7
2019-06-29 00:00:00,179,0,0,0,0.6
2019-06-29 01:00:00,179,1,0,0,0.7
2019-06-29 02:00:00,179,2,0,0,0.7
2019-06-29 03:00:00,179,3,0,0,0.8
2019-06-29 04:00:00,179,4,0,0,1.3
2019-06-29 05:00:00,179,5,0,0,0.9
2019-06-29 06:00:00,179,6,0,0,0.7
2019-06-29 07:00:00,179,7,0,0,0.8
2019-06-29 08:00:00,179,8,0,0,0.7
2019-06-29 09:00:00,179,9,0,0,0.8
2019-06-29 10:00:00,179,10,0,0,0.9
2019-06-29 11:00:00,179,11,0,0,1.3
2019-06-29 12:00:00,179,12,0,0,0.9
2019-06-29 13:00:00,179,13,0,0,0.7
2019-06-29 14:00:00,179,14,0,0,1.6
2019-06-29 15:00:00,179,15,0,0,2.0
2019-06-29 16:00:00,179,16,0,0,2.5
2019-06-29 17:00:00,179,17,0,0,2.6
2019-06-29 18:00:00,179,18,0,0,2.1
2019-06-29 19:00:00,179,19,0,0,1.5
2019-06-29 20:00:00,179,20,0,0,1.5
2019-06-29 21:00:00,179,21,0,0,1.1
2019-06-29 22:00:00,179,22,0,0,0.6
2019-06-29 23:00:00,179,23,0,0,0.7
2019-06-30 00:00:00,180,0,0,0,0.8
2019-06-30 01:00:00,180,1,0,0,0.4
2019-06-30 02:00:00,180,2,0,0,0.8
2019-06-30 03:00:00,180,3,0,0,1.3
2019-06-30 04:00:00,180,4,0,0,1.3
2019-06-30 05:00:00,180,5,0,0,0.9
2019-06-30 06:00:00,180,6,0,0,1.3
2019-06-30 07:00:00,180,7,0,0,1.9
2019-06-30 08:00:00,180,8,0,0,1.1
2019-06-30 09:00:00,180,9,0,0,1.0
2019-06-30 10:00:00,180,10,0,0,2.0
2019-06-30 11:00:00,180,11,0,0,0.9
2019-06-30 12:00:00,180,12,0,0,2.3
2019-06-30 13:00:00,180,13,0,0,1.5
2019-06-30 14:00:00,180,14,0,0,2.7
2019-06-30 15:00:00,180,15,0,0,1.5
2019-06-30 16:00:00,180,16,0,0,2.5
2019-06-30 17:00:00,180,17,0,0,2.2
2019-06-30 18:00:00,180,18,0,0,2.2
2019-06-30 19:00:00,180,19,0,0,1.6
2019-06-30 20:00:00,180,20,0,0,0.8
2019-06-30 21:00:00,180,21,0,0,0.7
2019-06-30 22:00:00,180,22,0,0,0.6
2019-06-30 23:00:00,180,23,0,0,0.7
2019-07-01 00:00:00,181,0,0,0,1.2
2019-07-01 01:00:00,181,1,0,0,1.0
2019-07-01 02:00:00,181,2,0,0,1.0
2019-07-01 03:00:00,181,3,0,0,0.7
2019-07-01 04:00:00,181,4,0,0,0.9
2019-07-01 05:00:00,181,5,0,0,1.4
2019-07-01 06:00:00,181,6,0,0,1.3
2019-07-01 07:00:00,181,7,0,0,1.0
2019-07-01 08:00:00,181,8,0,0,1.2
2019-07-01 09:00:00,181,9,0,0,1.2
2019-07-01 10:00:00,181,10,0,0,1.5
2019-07-01 11:00:00,181,11,0,0,1.9
2019-07-01 12:00:00,181,12,0,0,2.1
2019-07-01 13:00:00,181,13,0,0,1.0
2019-07-01 14:00:00,181,14,0,0,1.1
2019-07-01 15:00:00,181,15,0,0,3.4
2019-07-01 16:00:00,181,16,0,0,2.3
2019-07-01 17:00:00,181,17,0,0,2.0
2019-07-01 18:00:00,181,18,0,0,1.4
2019-07-01 19:00:00,181,19,0,0,1.7
2019-07-01 20:00:00,181,20,0,0,1.6
2019-07-01 21:00:00,181,21,0,0,1.6
2019-07-01 22:00:00,181,22,0,0,1.3
2019-07-01 23:00:00,181,23,0,0,1.0
2019-07-02 00:00:00,182,0,0,0,0.4
2019-07-02 01:00:00,182,1,0,0,0.7
2019-07-02 02:00:00,182,2,0,0,0.4
2019-07-02 03:00:00,182,3,0,0,0.8
2019-07-02 04:00:00,182,4,0,0,0.3
2019-07-02 05:00:00,182,5,0,0,0.4
2019-07-02 06:00:00,182,6,0,0,1.0
2019-07-02 07:00:00,182,7,0,0,0.4
2019-07-02 08:00:00,182,8,0,0,1.0
2019-07-02 09:00:00,182,9,0,0,0.7
2019-07-02 10:00:00,182,10,0,0,1.0
2019-07-02 11:00:00,182,11,0,0,1.1
2019-07-02 12:00:00,182,12,0,0,0.7
2019-07-02 13:00:00,182,13,0,0,0.9
2019-07-02 14:00:00,182,14,0,0,1.5
2019-07-02 15:00:00,182,15,0,0,2.4
2019-07-02 16:00:00,182,16,0,0,1.5
2019-07-02 17:00:00,182,17,0,0,1.8
2019-07-02 18:00:00,182,18,0,0,2.1
2019-07-02 19:00:00,182,19,0,0,1.6
2019-07-02 20:00:00,182,20,0,0,0.8
2019-07-02 21:00:00,182,21,0,0,1.2
2019-07-02 22:00:00,182,22,0,0,0.8
2019-07-02 23:00:00,182,23,0,0,0.8
2019-07-03 00:00:00,183,0,0,0,1.1
2019-07-03 01:00:00,183,1,0,0,0.6
2019-07-03 02:00:00,183,2,0,0,0.7
2019-07-03 03:00:00,183,3,0,0,0.9
2019-07-03 04:00:00,183,4,0,0,2.4
2019-07-03 05:00:00,183,5,0,0,2.5
2019-07-03 06:00:00,183,6,0,0,2.3
2019-07-03 07:00:00,183,7,0,0,0.8
2019-07-03 08:00:00,183,8,0,0,2.6
2019-07-03 09:00:00,183,9,0,0,4.3
2019-07-03 10:00:00,183,10,0,0,4.9
2019-07-03 11:00:00,183,11,0,0,3.2
2019-07-03 12:00:00,183,12,0,0,4.5
2019-07-03 13:00:00,183,13,0,0,4.0
2019-07-03 14:00:00,183,14,0,0,5.8
2019-07-03 15:00:00,183,15,0,0,7.0
2019-07-03 16:00:00,183,16,0,0,6.2
2019-07-03 17:00:00,183,17,0,0,5.1
2019-07-03 18:00:00,183,18,0,0,5.8
2019-07-03 19:00:00,183,19,0,0,1.5
2019-07-03 20:00:00,183,20,0,0,1.4
2019-07-03 21:00:00,183,21,0,0,2.7
2019-07-03 22:00:00,183,22,0,0,2.6
2019-07-03 23:00:00,183,23,0,0,2.6
2019-07-04 00:00:00,184,0,0,0,1.8
2019-07-04 01:00:00,184,1,0,0,1.4
2019-07-04 02:00:00,184,2,0,0,0.8
2019-07-04 03:00:00,184,3,0,0,1.1
2019-07-04 04:00:00,184,4,0,0,0.8
2019-07-04 05:00:00,184,5,0,0,0.8
2019-07-04 06:00:00,184,6,0,0,1.8
2019-07-04 07:00:00,184,7,0,0,1.0
2019-07-04 08:00:00,184,8,0,0,1.4
2019-07-04 09:00:00,184,9,0,0,1.5
2019-07-04 10:00:00,184,10,0,0,2.0
2019-07-04 11:00:00,184,11,0,0,1.1
2019-07-04 12:00:00,184,12,0,0,1.0
2019-07-04 13:00:00,184,13,0,0,0.5
2019-07-04 14:00:00,184,14,0,0,0.6
2019-07-04 15:00:00,184,15,0,0,1.3
2019-07-04 16:00:00,184,16,0,0,1.4
2019-07-04 17:00:00,184,17,0,0,1.7
2019-07-04 18:00:00,184,18,0,0,1.0
2019-07-04 19:00:00,184,19,0,0,1.0
2019-07-04 20:00:00,184,20,0,0,1.5
2019-07-04 21:00:00,184,21,0,0,1.0
2019-07-04 22:00:00,184,22,0,0,1.6
2019-07-04 23:00:00,184,23,0,0,0.7
2019-07-05 00:00:00,185,0,0,0,1.7
2019-07-05 01:00:00,185,1,0,0,2.0
2019-07-05 02:00:00,185,2,0,0,0.7
2019-07-05 03:00:00,185,3,0,0,1.2
2019-07-05 04:00:00,185,4,0,0,1.5
2019-07-05 05:00:00,185,5,0,0,2.1
2019-07-05 06:00:00,185,6,0,0,2.7
2019-07-05 07:00:00,185,7,0,0,1.2
2019-07-05 08:00:00,185,8,0,0,2.2
2019-07-05 09:00:00,185,9,0,0,1.0
2019-07-05 10:00:00,185,10,0,0,1.5
2019-07-05 11:00:00,185,11,0,0,2.2
2019-07-05 12:00:00,185,12,0,0,2.2
2019-07-05 13:00:00,185,13,0,0,1.8
2019-07-05 14:00:00,185,14,0,0,1.6
2019-07-05 15:00:00,185,15,0,0,1.7
2019-07-05 16:00:00,185,16,0,0,2.1
2019-07-05 17:00:00,185,17,0,0,1.2
2019-07-05 18:00:00,185,18,0,0,1.8
2019-07-05 19:00:00,185,19,0,0,2.2
2019-07-05 20:00:00,185,20,0,0,1.1
2019-07-05 21:00:00,185,21,0,0,1.5
2019-07-05 22:00:00,185,22,0,0,1.5
2019-07-05 23:00:00,185,23,0,0,0.7
2019-07-06 00:00:00,186,0,0,0,0.5
2019-07-06 01:00:00,186,1,0,0,1.2
2019-07-06 02:00:00,186,2,0,0,1.4
2019-07-06 03:00:00,186,3,0,0,1.4
2019-07-06 04:00:00,186,4,0,0,1.2
2019-07-06 05:00:00,186,5,0,0,0.9
2019-07-06 06:00:00,186,6,0,0,1.0
2019-07-06 07:00:00,186,7,0,0,1.3
2019-07-06 08:00:00,186,8,0,0,1.5
2019-07-06 09:00:00,186,9,0,0,3.3
2019-07-06 10:00:00,186,10,0,0,3.8
2019-07-06 11:00:00,186,11,0,0,2.7
2019-07-06 12:00:00,186,12,0,0,2.6
2019-07-06 13:00:00,186,13,0,0,2.9
2019-07-06 14:00:00,186,14,0,0,3.5
2019-07-06 15:00:00,186,15,0,0,4.0
2019-07-06 16:00:00,186,16,0,0,2.7
2019-07-06 17:00:00,186,17,0,0,2.8
2019-07-06 18:00:00,186,18,0,0,2.9
2019-07-06 19:00:00,186,19,0,0,2.5
2019-07-06 20:00:00,186,20,0,0,3.1
2019-07-06 21:00:00,186,21,0,0,1.4
2019-07-06 22:00:00,186,22,0,0,1.4
2019-07-06 23:00:00,186,23,0,0,0.7
2019-07-07 00:00:00,187,0,0,0,0.9
2019-07-07 01:00:00,187,1,0,0,0.8
2019-07-07 02:00:00,187,2,0,0,1.1
2019-07-07 03:00:00,187,3,0,0,1.3
2019-07-07 04:00:00,187,4,0,0,1.0
2019-07-07 05:00:00,187,5,0,0,1.4
2019-07-07 06:00:00,187,6,0,0,0.8
2019-07-07 07:00:00,187,7,0,0,1.0
2019-07-07 08:00:00,187,8,0,0,0.8
2019-07-07 09:00:00,187,9,0,0,1.5
2019-07-07 10:00:00,187,10,0,0,1.3
2019-07-07 11:00:00,187,11,0,0,1.1
2019-07-07 12:00:00,187,12,0,0,0.9
2019-07-07 13:00:00,187,13,0,0,1.0
2019-07-07 14:00:00,187,14,0,0,1.0
2019-07-07 15:00:00,187,15,0,0,1.4
2019-07-07 16:00:00,187,16,0,0,1.0
2019-07-07 17:00:00,187,17,0,0,1.2
2019-07-07 18:00:00,187,18,0,0,1.5
2019-07-07 19:00:00,187,19,0,0,2.2
2019-07-07 20:00:00,187,20,0,0,1.4
2019-07-07 21:00:00,187,21,0,0,1.0
2019-07-07 22:00:00,187,22,0,0,1.4
2019-07-07 23:00:00,187,23,0,0,1.1
2019-07-08 00:00:00,188,0,0,0,0.9
2019-07-08 01:00:00,188,1,0,0,1.1
2019-07-08 02:00:00,188,2,0,0,0.9
2019-07-08 03:00:00,188,3,0,0,0.9
2019-07-08 04:00:00,188,4,0,0,1.1
2019-07-08 05:00:00,188,5,0,0,0.8
2019-07-08 06:00:00,188,6,0,0,0.9
2019-07-08 07:00:00,188,7,0,0,1.0
2019-07-08 08:00:00,188,8,0,0,1.1
2019-07-08 09:00:00,188,9,0,0,0.4
2019-07-08 10:00:00,188,10,0,0,0.9
2019-07-08 11:00:00,188,11,0,0,1.2
2019-07-08 12:00:00,188,12,0,0,0.8
2019-07-08 13:00:00,188,13,0,0,1.4
2019-07-08 14:00:00,188,14,0,0,1.6
2019-07-08 15:00:00,188,15,0,0,1.8
2019-07-08 16:00:00,188,16,0,0,2.2
2019-07-08 17:00:00,188,17,0,0,2.4
2019-07-08 18:00:00,188,18,0,0,2.4
2019-07-08 19:00:00,188,19,0,0,2.1
2019-07-08 20:00:00,188,20,0,0,1.3
2019-07-08 21:00:00,188,21,0,0,1.2
2019-07-08 22:00:00,188,22,0,0,0.7
2019-07-08 23:00:00,188,23,0,0,1.1
2019-07-09 00:00:00,189,0,0,0,1.0
2019-07-09 01:00:00,189,1,0,0,0.5
2019-07-09 02:00:00,189,2,0,0,1.0
2019-07-09 03:00:00,189,3,0,0,0.5
2019-07-09 04:00:00,189,4,0,0,0.9
2019-07-09 05:00:00,189,5,0,0,1.3
2019-07-09 06:00:00,189,6,0,0,0.5
2019-07-09 07:00:00,189,7,0,0,0.9
2019-07-09 08:00:00,189,8,0,0,1.2
2019-07-09 09:00:00,189,9,0,0,1.1
2019-07-09 10:00:00,189,10,0,0,1.2
2019-07-09 11:00:00,189,11,0,0,1.4
2019-07-09 12:00:00,189,12,0,0,1.3
2019-07-09 13:00:00,189,13,0,0,0.6
2019-07-09 14:00:00,189,14,0,0,0.4
2019-07-09 15:00:00,189,15,0,0,1.5
2019-07-09 16:00:00,189,16,0,0,1.8
2019-07-09 17:00:00,189,17,0,0,3.1
2019-07-09 18:00:00,189,18,0,0,2.1
2019-07-09 19:00:00,189,19,0,0,1.9
2019-07-09 20:00:00,189,20,0,0,0.9
2019-07-09 21:00:00,189,21,0,0,0.8
2019-07-09 22:00:00,189,22,0,0,0.8
2019-07-09 23:00:00,189,23,0,0,0.8
2019-07-10 00:00:00,190,0,0,0,0.4
2019-07-10 01:00:00,190,1,0,0,0.6
2019-07-10 02:00:00,190,2,0,0,0.5
2019-07-10 03:00:00,190,3,0,0,0.3
2019-07-10 04:00:00,190,4,0,0,0.7
2019-07-10 05:00:00,190,5,0,0,0.8
2019-07-10 06:00:00,190,6,0,0,0.6
2019-07-10 07:00:00,190,7,0,0,0.7
2019-07-10 08:00:00,190,8,0,0,1.0
2019-07-10 09:00:00,190,9,0,0,1.1
2019-07-10 10:00:00,190,10,0,0,1.2
2019-07-10 11:00:00,190,11,0,0,1.2
2019-07-10 12:00:00,190,12,0,0,1.1
2019-07-10 13:00:00,190,13,0,0,1.3
2019-07-10 14:00:00,190,14,0,0,0.5
2019-07-10 15:00:00,190,15,0,0,1.7
2019-07-10 16:00:00,190,16,0,0,2.4
2019-07-10 17:00:00,190,17,0,0,2.5
2019-07-10 18:00:00,190,18,0,0,2.4
2019-07-10 19:00:00,190,19,0,0,2.0
2019-07-10 20:00:00,190,20,0,0,1.7
2019-07-10 21:00:00,190,21,0,0,1.0
2019-07-10 22:00:00,190,22,0,0,0.6
2019-07-10 23:00:00,190,23,0,0,0.6
2019-07-11 00:00:00,191,0,0,0,0.6
2019-07-11 01:00:00,191,1,0,0,0.4
2019-07-11 02:00:00,191,2,0,0,0.5
2019-07-11 03:00:00,191,3,0,0,0.6
2019-07-11 04:00:00,191,4,0,0,1.2
2019-07-11 05:00:00,191,5,0,0,0.5
2019-07-11 06:00:00,191,6,0,0,0.8
2019-07-11 07:00:00,191,7,0,0,0.9
2019-07-11 08:00:00,191,8,0,0,0.7
2019-07-11 09:00:00,191,9,0,0,0.6
2019-07-11 10:00:00,191,10,0,0,0.5
2019-07-11 11:00:00,191,11,0,0,0.4
2019-07-11 12:00:00,191,12,0,0,1.0
2019-07-11 13:00:00,191,13,0,0,1.4
2019-07-11 14:00:00,191,14,0,0,0.9
2019-07-11 15:00:00,191,15,0,0,1.9
2019-07-11 16:00:00,191,16,0,0,2.2
2019-07-11 17:00:00,191,17,0,0,2.2
2019-07-11 18:00:00,191,18,0,0,1.2
2019-07-11 19:00:00,191,19,0,0,2.2
2019-07-11 20:00:00,191,20,0,0,1.6
2019-07-11 21:00:00,191,21,0,0,1.3
2019-07-11 22:00:00,191,22,0,0,1.0
2019-07-11 23:00:00,191,23,0,0,0.6
2019-07-12 00:00:00,192,0,0,0,0.4
2019-07-12 01:00:00,192,1,0,0,0.4
2019-07-12 02:00:00,192,2,0,0,0.6
2019-07-12 03:00:00,192,3,0,0,0.7
2019-07-12 04:00:00,192,4,0,0,0.6
2019-07-12 05:00:00,192,5,0,0,0.4
2019-07-12 06:00:00,192,6,0,0,0.7
2019-07-12 07:00:00,192,7,0,0,0.5
2019-07-12 08:00:00,192,8,0,0,0.4
2019-07-12 09:00:00,192,9,0,0,0.6
2019-07-12 10:00:00,192,10,0,0,0.6
2019-07-12 11:00:00,192,11,0,0,0.7
2019-07-12 12:00:00,192,12,0,0,0.7
2019-07-12 13:00:00,192,13,0,0,0.9
2019-07-12 14:00:00,192,14,0,0,0.9
2019-07-12 15:00:00,192,15,0,0,1.7
2019-07-12 16:00:00,192,16,0,0,2.0
2019-07-12 17:00:00,192,17,0,0,2.2
2019-07-12 18:00:00,192,18,0,0,2.2
2019-07-12 19:00:00,192,19,0,0,2.1
2019-07-12 20:00:00,192,20,0,0,0.9
2019-07-12 21:00:00,192,21,0,0,0.9
2019-07-12 22:00:00,192,22,0,0,1.1
2019-07-12 23:00:00,192,23,0,0,0.6
2019-07-13 00:00:00,193,0,0,0,0.6
2019-07-13 01:00:00,193,1,0,0,0.4
2019-07-13 02:00:00,193,2,0,0,0.6
2019-07-13 03:00:00,193,3,0,0,0.4
2019-07-13 04:00:00,193,4,0,0,0.7
2019-07-13 05:00:00,193,5,0,0,0.8
2019-07-13 06:00:00,193,6,0,0,1.1
2019-07-13 07:00:00,193,7,0,0,0.7
2019-07-13 08:00:00,193,8,0,0,0.8
2019-07-13 09:00:00,193,9,0,0,0.9
2019-07-13 10:00:00,193,10,0,0,0.8
2019-07-13 11:00:00,193,11,0,0,0.7
2019-07-13 12:00:00,193,12,0,0,0.7
2019-07-13 13:00:00,193,13,0,0,0.7
2019-07-13 14:00:00,193,14,0,0,0.4
2019-07-13 15:00:00,193,15,0,0,0.8
2019-07-13 16:00:00,193,16,0,0,2.1
2019-07-13 17:00:00,193,17,0,0,1.7
2019-07-13 18:00:00,193,18,0,0,2.2
2019-07-13 19:00:00,193,19,0,0,1.8
2019-07-13 20:00:00,193,20,0,0,1.4
2019-07-13 21:00:00,193,21,0,0,0.9
2019-07-13 22:00:00,193,22,0,0,0.4
2019-07-13 23:00:00,193,23,0,0,0.4
2019-07-14 00:00:00,194,0,0,0,0.4
2019-07-14 01:00:00,194,1,0,0,0.3
2019-07-14 02:00:00,194,2,0,0,0.4
2019-07-14 03:00:00,194,3,0,0,0.4
2019-07-14 04:00:00,194,4,0,0,1.1
2019-07-14 05:00:00,194,5,0,0,0.8
2019-07-14 06:00:00,194,6,0,0,0.6
2019-07-14 07:00:00,194,7,0,0,0.6
2019-07-14 08:00:00,194,8,0,0,0.5
2019-07-14 09:00:00,194,9,0,0,0.8
2019-07-14 10:00:00,194,10,0,0,0.4
2019-07-14 11:00:00,194,11,0,0,0.6
2019-07-14 12:00:00,194,12,0,0,1.1
2019-07-14 13:00:00,194,13,0,0,2.5
2019-07-14 14:00:00,194,14,0,0,2.1
2019-07-14 15:00:00,194,15,0,0,0.8
2019-07-14 16:00:00,194,16,0,0,1.5
2019-07-14 17:00:00,194,17,0,0,1.6
2019-07-14 18:00:00,194,18,0,0,2.1
2019-07-14 19:00:00,194,19,0,0,2.0
2019-07-14 20:00:00,194,20,0,0,1.9
2019-07-14 21:00:00,194,21,0,0,0.4
2019-07-14 22:00:00,194,22,0,0,0.5
2019-07-14 23:00:00,194,23,0,0,0.7
2019-07-15 00:00:00,195,0,0,0,0.7
2019-07-15 01:00:00,195,1,0,0,0.3
2019-07-15 02:00:00,195,2,0,0,2.5
2019-07-15 03:00:00,195,3,0,0,1.8
2019-07-15 04:00:00,195,4,0,0,1.6
2019-07-15 05:00:00,195,5,0,0,0.8
2019-07-15 06:00:00,195,6,0,0,1.3
2019-07-15 07:00:00,195,7,0,0,1.2
2019-07-15 08:00:00,195,8,0,0,1.6
2019-07-15 09:00:00,195,9,0,0,0.7
2019-07-15 10:00:00,195,10,0,0,0.7
2019-07-15 11:00:00,195,11,0,0,0.6
2019-07-15 12:00:00,195,12,0,0,1.5
2019-07-15 13:00:00,195,13,0,0,1.2
2019-07-15 14:00:00,195,14,0,0,2.0
2019-07-15 15:00:00,195,15,0,0,1.8
2019-07-15 16:00:00,195,16,0,0,2.5
2019-07-15 17:00:00,195,17,0,0,2.2
2019-07-15 18:00:00,195,18,0,0,1.7
2019-07-15 19:00:00,195,19,0,0,1.6
2019-07-15 20:00:00,195,20,0,0,1.5
2019-07-15 21:00:00,195,21,0,0,0.8
2019-07-15 22:00:00,195,22,0,0,1.2
2019-07-15 23:00:00,195,23,0,0,0.9
2019-07-16 00:00:00,196,0,0,0,0.9
2019-07-16 01:00:00,196,1,0,0,0.6
2019-07-16 02:00:00,196,2,0,0,0.4
2019-07-16 03:00:00,196,3,0,0,0.6
2019-07-16 04:00:00,196,4,0,0,0.6
2019-07-16 05:00:00,196,5,0,0,1.0
2019-07-16 06:00:00,196,6,0,0,1.1
2019-07-16 07:00:00,196,7,0,0,0.7
2019-07-16 08:00:00,196,8,0,0,1.7
2019-07-16 09:00:00,196,9,0,0,2.8
2019-07-16 10:00:00,196,10,0,0,1.6
2019-07-16 11:00:00,196,11,0,0,2.4
2019-07-16 12:00:00,196,12,0,0,3.4
2019-07-16 13:00:00,196,13,0,0,2.5
2019-07-16 14:00:00,196,14,0,0,3.3
2019-07-16 15:00:00,196,15,0,0,1.7
2019-07-16 16:00:00,196,16,0,0,1.1
2019-07-16 17:00:00,196,17,0,0,1.7
2019-07-16 18:00:00,196,18,0,0,1.3
2019-07-16 19:00:00,196,19,0,0,1.1
2019-07-16 20:00:00,196,20,0,0,1.1
2019-07-16 21:00:00,196,21,0,0,1.3
2019-07-16 22:00:00,196,22,0,0,0.7
2019-07-16 23:00:00,196,23,0,0,0.6
2019-07-17 00:00:00,197,0,0,0,0.9
2019-07-17 01:00:00,197,1,0,0,1.2
2019-07-17 02:00:00,197,2,0,0,0.9
2019-07-17 03:00:00,197,3,0,0,0.9
2019-07-17 04:00:00,197,4,0,0,0.6
2019-07-17 05:00:00,197,5,0,0,1.0
2019-07-17 06:00:00,197,6,0,0,0.8
2019-07-17 07:00:00,197,7,0,0,0.8
2019-07-17 08:00:00,197,8,0,0,0.4
2019-07-17 09:00:00,197,9,0,0,0.8
2019-07-17 10:00:00,197,10,0,0,0.9
2019-07-17 11:00:00,197,11,0,0,1.1
2019-07-17 12:00:00,197,12,0,0,1.1
2019-07-17 13:00:00,197,13,0,0,1.1
2019-07-17 14:00:00,197,14,0,0,1.2
2019-07-17 15:00:00,197,15,0,0,1.3
2019-07-17 16:00:00,197,16,0,0,0.7
2019-07-17 17:00:00,197,17,0,0,2.2
2019-07-17 18:00:00,197,18,0,0,1.5
2019-07-17 19:00:00,197,19,0,0,1.5
2019-07-17 20:00:00,197,20,0,0,1.1
2019-07-17 21:00:00,197,21,0,0,0.6
2019-07-17 22:00:00,197,22,0,0,0.2
2019-07-17 23:00:00,197,23,0,0,1.3
2019-07-18 00:00:00,198,0,0,0,1.0
2019-07-18 01:00:00,198,1,0,0,0.4
2019-07-18 02:00:00,198,2,0,0,1.1
2019-07-18 03:00:00,198,3,0,0,0.5
2019-07-18 04:00:00,198,4,0,0,0.6
2019-07-18 05:00:00,198,5,0,0,0.7
2019-07-18 06:00:00,198,6,0,0,0.3
2019-07-18 07:00:00,198,7,0,0,0.9
2019-07-18 08:00:00,198,8,0,0,0.5
2019-07-18 09:00:00,198,9,0,0,0.8
2019-07-18 10:00:00,198,10,0,0,0.9
2019-07-18 11:00:00,198,11,0,0,1.3
2019-07-18 12:00:00,198,12,0,0,0.7
2019-07-18 13:00:00,198,13,0,0,0.2
2019-07-18 14:00:00,198,14,0,0,1.7
2019-07-18 15:00:00,198,15,0,0,2.1
2019-07-18 16:00:00,198,16,0,0,3.0
2019-07-18 17:00:00,198,17,0,0,3.1
2019-07-18 18:00:00,198,18,0,0,3.7
2019-07-18 19:00:00,198,19,0,0,2.8
2019-07-18 20:00:00,198,20,0,0,2.8
2019-07-18 21:00:00,198,21,0,0,4.1
2019-07-18 22:00:00,198,22,0,0,4.1
2019-07-18 23:00:00,198,23,0,0,1.1
2019-07-19 00:00:00,199,0,0,0,1.0
2019-07-19 01:00:00,199,1,0,0,1.0
2019-07-19 02:00:00,199,2,0,0,0.3
2019-07-19 03:00:00,199,3,0,0,0.5
2019-07-19 04:00:00,199,4,0,0,0.6
